ID,YEAR,STATAREA,SPECIES,PROJECT,SAMPLE_SOURCE,SAMPLE_NUMBER,SAMPLE_START_DATE,SAMPLE_END_DATE,ENPRO TAG PLACE NAME,GEAR TYPE 3,STANDARD LENGTH,COLOUR FLESH,WEIGHT DETAILS,CWT TEST,PROJECT TYPE,SET,CATCH DATE END,LIFE STAGE,SCALE FORMAT,SCALE BOOK NUMBER,GEAR TYPE 2,SEX FINAL,CWT TAG CODE,ENPRO SMOLT OR YEARLING,ENPRO RUN NUMBER,MARKS,LENGTH UNKOWN,ORIGIN,FORK LENGTH NF,CATCH DATE START,TAG COLOUR,POH LENGTH,OTOLITH BOX,DNA CONTAINER TYPE,RIVER SEGMENT,ENPRO LOCATIOIN,ENPRO STOCK CODE,RADIO FREQ,MATURITY,SEX EXTERNAL EXAM,RESOLVED AGE,COMMENTS,RECORD FLAGGED,WEIGHT,RECORD FLAGGED COMMENTS,ENPRO LIVE,ENPRO TRANSACTION TYPE,COLOUR SKIN,GIRTH,START TIME,TOTAL LENGTH,DNA CONTAINER,OTOLITH BATCH NUM,SITE RIVER LOCATION,CAPTURE SOURCE DESIGNATION,DNA SPECIMEN NUMBER,SAMPLER,RADIO TAG,HOOK LOCATION,FECUNDITY,KEPT RELEASED,TAG TYPE,ADIPOSE FIN CLIP,SCALE BOOK FORMAT,ENPRO STOCK TYPE,SPAWNED,SCALE FORM,TAG NUM,OTOLITH SPECIMEN,SCALE BOOK SPECIMEN NUM,SUB AREA,ENPRO SOURCE FACILITY,UST DST,MARK TYPE,DNA TISSUE TYPE,VESSEL NAME,FISHERY,POF LENGTH,CAUDAL FIN REMOVED,CWT HEAD LABEL,PRE SPAWNED MORTALITY,FINAL USE DISTRIBUTION,HARVESTED,SEA LICE COUNT,EGG RETENTION,SAMPLING AGENCY,SAMPLE STAGE,CU POPULATION ID,GEAR TYPE 1,RESPONSIBLE SECTOR,FISH CONDITION,PROJECT_1,FISCAL_YEAR,SAMPLE_NUM,SAMPLE_SOURCE_1,LOCATION,GEAR,SPECIES_1,HART_CD,LIFE_HISTORY_STAGE,SAMPLE_START_DT,SAMPLE_END_DT,CONTAINER_LABEL_LAB,CONTAINER_LABEL,SCALE_FORMAT,READING_METHOD,SCALE_CONTAINER_ADDR,AGE,AGE_UOM,AGE_EU,AGE_GR,PART_AGE_CODE,BROOD_YEAR,HATCHERY_SITE_NAME,OTO_SPEC_ID,LAB_NUMBER,BOX_CODE,HATCH_CODE,THERMAL_MARK,OTO_STOCK
2386835,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,25,29-OCT-01,29-OCT-01,,,,,,,,,,Adult,5D,81472,,Female,,,3,,,,742,,,587,15,,,A-1,104,,,,No Age,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,196,6,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,24-OCT-01,24-OCT-01,2001702050181472,81472,5 SCALES DOWN PER FISH,Scales,6,2,MY,M2,2M,,,,28690,CN01-085,15,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386836,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,26,29-OCT-01,29-OCT-01,,,,,,,,,,Adult,5D,81472,,Female,,,3,,,,897,,,712,15,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,197,7,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,24-OCT-01,24-OCT-01,2001702050181472,81472,5 SCALES DOWN PER FISH,Scales,7,3,MY,M3,3M,,,,28691,CN01-085,15,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386943,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,3,29-OCT-01,29-OCT-01,,,,,,,,,,Adult,5D,81473,,Female,,,3,,,,892,,,721,15,,,3,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,198,10,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,29-OCT-01,29-OCT-01,2001702050181473,81473,5 SCALES DOWN PER FISH,Scales,10,3,MY,M3,3M,,,,28692,CN01-085,15,4H,4H,ROBERTSON CREEK HATCHERY
2386944,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,4,29-OCT-01,29-OCT-01,,,,,,,,,,Adult,5D,81474,,Female,,,3,,,,808,,,657,15,,,3,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,199,1,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,29-OCT-01,29-OCT-01,2001702050181474,81474,5 SCALES DOWN PER FISH,Scales,1,02,EU,02,31,,,,28693,CN01-085,15,4H,4H,ROBERTSON CREEK HATCHERY
2386945,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,5,29-OCT-01,29-OCT-01,,,,,,,,,,Adult,5D,81474,,Female,,,3,,,,748,,,606,15,,,3,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,200,2,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,29-OCT-01,29-OCT-01,2001702050181474,81474,5 SCALES DOWN PER FISH,Scales,2,02,EU,02,31,,,,28694,CN01-085,15,4H,4H,ROBERTSON CREEK HATCHERY
2386650,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,3,31-OCT-01,31-OCT-01,,,,,,,,,,Adult,5D,69566,,Female,,,3,,,,790,,,630,45,,,A-1,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,202,1,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,31-OCT-01,31-OCT-01,2001702050169566,69566,5 SCALES DOWN PER FISH,Scales,1,02,EU,02,31,,,,28696,CN01-085,45,4H,4H,ROBERTSON CREEK HATCHERY
2386652,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,5,31-OCT-01,31-OCT-01,,,,,,,,,,Adult,5D,69566,,Female,,,3,,,,890,,,733,45,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,204,3,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,31-OCT-01,31-OCT-01,2001702050169566,69566,5 SCALES DOWN PER FISH,Scales,3,03,EU,03,41,,,,28698,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386653,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,6,31-OCT-01,31-OCT-01,,,,,,,,,,Adult,5D,69566,,Female,,,3,,,,920,,,730,45,,,A-1,104,,,,51,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,205,4,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,31-OCT-01,31-OCT-01,2001702050169566,69566,5 SCALES DOWN PER FISH,Scales,4,04,EU,04,51,,,,28699,CN01-085,45,,Mark - not known,
2386654,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,7,31-OCT-01,31-OCT-01,,,,,,,,,,Adult,5D,69566,,Female,,,3,,,,840,,,685,45,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,206,5,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,31-OCT-01,31-OCT-01,2001702050169566,69566,5 SCALES DOWN PER FISH,Scales,5,03,EU,03,41,,,,28700,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2387144,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,5,01-NOV-01,01-NOV-01,,,,,,,,,,Adult,5D,69569,,Female,,,3,,,,910,,,733,45,,,2,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,207,10,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,01-NOV-01,01-NOV-01,2001702050169569,69569,5 SCALES DOWN PER FISH,Scales,10,03,EU,03,41,,,,28701,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2387145,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,6,01-NOV-01,01-NOV-01,,,,,,,,,,Adult,5D,69570,,Female,,,3,,,,750,,,598,45,,,2,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,208,1,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,01-NOV-01,01-NOV-01,2001702050169570,69570,5 SCALES DOWN PER FISH,Scales,1,02,EU,02,31,,,,28702,CN01-085,45,"4,4H","4,4H",ROBERTSON CREEK HATCHERY
2387146,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,7,01-NOV-01,01-NOV-01,,,,,,,,,,Adult,5D,69570,,Female,,,3,,,,780,,,627,45,,,2,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,209,2,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,01-NOV-01,01-NOV-01,2001702050169570,69570,5 SCALES DOWN PER FISH,Scales,2,03,EU,03,41,,,,28703,CN01-085,45,4H,4H,ROBERTSON CREEK HATCHERY
2387147,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,8,01-NOV-01,01-NOV-01,,,,,,,,,,Adult,5D,69570,,Female,,,3,,,,900,,,737,45,,,2,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,210,3,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,01-NOV-01,01-NOV-01,2001702050169570,69570,5 SCALES DOWN PER FISH,Scales,3,03,EU,03,41,,,,28704,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2387190,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,9,01-NOV-01,01-NOV-01,,,,,,,,,,Adult,5D,69570,,Female,,,3,,,,895,,,717,45,,,2,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,211,4,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,01-NOV-01,01-NOV-01,2001702050169570,69570,5 SCALES DOWN PER FISH,Scales,4,03,EU,03,41,,,,28705,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386633,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,11,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69572,,Female,,,3,,,,825,,,665,45,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,212,6,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169572,69572,5 SCALES DOWN PER FISH,Scales,6,03,EU,03,41,,,,28706,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386634,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,12,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69572,,Female,,,3,,,,850,,,689,45,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,213,7,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169572,69572,5 SCALES DOWN PER FISH,Scales,7,3,MY,M3,3M,,,,28707,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386635,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,13,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69572,,Female,,,3,,,,810,,,656,45,,,A-1,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,214,8,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169572,69572,5 SCALES DOWN PER FISH,Scales,8,02,EU,02,31,,,,28708,CN01-085,45,4H,4H,ROBERTSON CREEK HATCHERY
2386636,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,14,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69572,,Female,,,3,,,,800,,,634,45,,,A-1,104,,,,42,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,215,9,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169572,69572,5 SCALES DOWN PER FISH,Scales,9,12,EU,12,42,,,,28709,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386637,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,15,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69572,,Female,,,3,,,,720,,,590,45,,,A-1,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,216,10,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169572,69572,5 SCALES DOWN PER FISH,Scales,10,02,EU,02,31,,,,28710,CN01-085,45,"4,4H","4,4H",ROBERTSON CREEK HATCHERY
2386638,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,16,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69573,,Female,,,3,,,,760,,,617,45,,,A-1,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,217,1,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169573,69573,5 SCALES DOWN PER FISH,Scales,1,02,EU,02,31,,,,28711,CN01-085,45,4H,4H,ROBERTSON CREEK HATCHERY
2386639,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,17,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69573,,Female,,,3,,,,900,,,726,45,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,218,2,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169573,69573,5 SCALES DOWN PER FISH,Scales,2,03,EU,03,41,,,,28712,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386640,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,18,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69573,,Female,,,3,,,,790,,,640,45,,,A-1,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,219,3,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169573,69573,5 SCALES DOWN PER FISH,Scales,3,02,EU,02,31,,,,28713,CN01-085,45,4H,4H,ROBERTSON CREEK HATCHERY
2386641,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,19,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69573,,Female,,,3,,,,780,,,627,45,,,A-1,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,220,4,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169573,69573,5 SCALES DOWN PER FISH,Scales,4,02,EU,02,31,,,,28714,CN01-085,45,4H,4H,ROBERTSON CREEK HATCHERY
2386684,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,21,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69573,,Female,,,3,,,,925,,,746,45,,,A-1,104,,,,51,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,222,6,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169573,69573,5 SCALES DOWN PER FISH,Scales,6,04,EU,04,51,,,,28716,CN01-085,45,4H,4H,ROBERTSON CREEK HATCHERY
2386685,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,22,02-NOV-01,02-NOV-01,,,,,,,,,,Adult,5D,69573,,Female,,,3,,,,995,,,772,45,,,A-1,104,,,,51,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,223,7,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169573,69573,5 SCALES DOWN PER FISH,Scales,7,04,EU,04,51,,,,28717,CN01-085,45,"4,4H","4,4H",MEDVEJIE
2386905,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,9,05-NOV-01,05-NOV-01,,,,,,,,,,Adult,5D,69574,,Female,,,3,,,,960,,,763,45,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,224,10,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,02-NOV-01,02-NOV-01,2001702050169574,69574,5 SCALES DOWN PER FISH,Scales,10,03,EU,03,41,,,,28718,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2386907,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,11,05-NOV-01,05-NOV-01,,,,,,,,,,Adult,5D,69575,,Female,,,3,,,,945,,,774,45,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-085,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,,,,226,2,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,05-NOV-01,05-NOV-01,2001702050169575,69575,5 SCALES DOWN PER FISH,Scales,2,03,EU,03,41,,,,28720,CN01-085,45,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2387389,2001,23,124,2001 Robertson Cr Fall Chinook,River Assessment,45,30-OCT-01,30-OCT-01,,,,,,,,,,Adult,5D,81477,,Female,183157,1,3,,,,827,,,673,131,,,A-1,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN01-141,Robertson Cr,River,,,,,,Released,,AD,Single,M,,,,12,9,,Robertson Creek,,,,,,,,311619,,Natural Spawner,,,,,,,Hand,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2001,2001,501,ESCAPEMENT,STAMP RIVER,Hand,CHINOOK SALMON,124,Adult,30-OCT-01,30-OCT-01,2001702050181477,81477,5 SCALES DOWN PER FISH,Scales,9,03,EU,03,41,,1997,Robertson Creek H,31499,CN01-141,131,2-2H,2-2H,ROBERTSON CREEK HATCHERY
2321036,2002,23,124,2002 Robertson Cr Fall Chinook,River Assessment,4,15-OCT-02,15-OCT-02,,,,,,,,,,Adult,5D,84863,,Female,,,3,,,,937,,,754,50,,B-10,B-10,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN02-014,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Unspawn,,,4,4,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Carcass Net,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2002,2002,2002/0480,ESCAPEMENT,23,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,15-OCT-02,15-OCT-02,84863,84863,5 SCALES DOWN PER FISH,Scales,4,03,EU,03,41,,,,35273,CN02-014,50,,Destroyed,
2321039,2002,23,124,2002 Robertson Cr Fall Chinook,River Assessment,7,15-OCT-02,15-OCT-02,,,,,,,,,,Adult,5D,84863,,Female,,,3,,,,912,,,736,50,,B-10,B-10,104,,,,31,,,,,FALSE,Dead Pitch,,,,,,CN02-014,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Partial,,,5,7,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Carcass Net,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2002,2002,2002/0480,ESCAPEMENT,23,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,15-OCT-02,15-OCT-02,84863,84863,5 SCALES DOWN PER FISH,Scales,7,02,EU,02,31,,,,35274,CN02-014,50,H2-3,H2-3,ROBERTSON CREEK HATCHERY
2321040,2002,23,124,2002 Robertson Cr Fall Chinook,River Assessment,8,15-OCT-02,15-OCT-02,,,,,,,,,,Adult,5D,84863,,Female,,,3,,,,885,,,729,50,,B-10,B-10,104,,,,41,,,,,FALSE,Dead Pitch,,,,,,CN02-014,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Spawned,,,6,8,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Carcass Net,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2002,2002,2002/0480,ESCAPEMENT,23,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,15-OCT-02,15-OCT-02,84863,84863,5 SCALES DOWN PER FISH,Scales,8,03,EU,03,41,,,,35275,CN02-014,50,4H,4H,ROBERTSON CREEK HATCHERY
2321167,2002,23,124,2002 Robertson Cr Fall Chinook,River Assessment,22,16-OCT-02,16-OCT-02,,,,,,,,,,Adult,5D,84867,,Female,,,3,,,,865,,,701,50,,B-10,B-10,104,,,,No Age,,,,,FALSE,Dead Pitch,,,,,,CN02-014,Robertson Cr,River,,,,,,Released,,NOMK,Single,M,Partial,,,13,5,,Robertson Creek,,,,,,,,,,Natural Spawner,,,,,,,Carcass Net,Hatchery,,SOMASS RIVER CHINOOK ENUMERATION - KEYSTREAM-2002,2002,2002/0480,ESCAPEMENT,23,Gaff (Deadpitch),CHINOOK SALMON,124,Adult,15-OCT-02,16-OCT-02,84867,84867,5 SCALES DOWN PER FISH,Scales,5,3,MY,M3,3M,RG,,,35282,CN02-014,50,4H,4H,ROBERTSON CREEK HATCHERY
